strain,phage,interaction
ECOR50,416_P5,0
NILS56,416_P5,0
ECOR46,416_P5,0
NILS42,416_P5,0
NILS52,416_P5,0
ECOR48,416_P5,0
NILS23,416_P5,0
H14,416_P5,0
ROAR400,416_P5,0
NILS49,416_P5,0
NILS24,416_P5,0
H4,416_P5,0
H48,416_P5,0
ECOR34,416_P5,0
ECOR32,416_P5,0
ECOR33,416_P5,0
ECOR30,416_P5,0
ECOR29,416_P5,0
ECOR67,416_P5,0
NILS02,416_P5,0
ECOR26,416_P5,0
ECOR27,416_P5,0
ECOR28,416_P5,0
ECOR45,416_P5,0
55989,416_P5,0
NILS33,416_P5,0
ECOR69,416_P5,0
ECOR58,416_P5,0
ECOR72,416_P5,0
NILS47,416_P5,0
ECOR70,416_P5,0
ECOR71,416_P5,0
NILS15,416_P5,0
NILS48,416_P5,0
NILS34,416_P5,0
NILS40,416_P5,0
ECOR11,416_P5,1
NILS09,416_P5,0
NILS30,416_P5,0
NILS32,416_P5,0
NILS06,416_P5,0
NILS22,416_P5,0
NILS16,416_P5,0
NILS35,416_P5,0
ECOR10,416_P5,0
ECOR12,416_P5,0
ECOR25,416_P5,0
NILS13,416_P5,0
NILS10,416_P5,0
NILS07,416_P5,0
NILS14,416_P5,0
ECOR13,416_P5,0
NILS11,416_P5,0
ECOR14,416_P5,0
NILS08,416_P5,0
ECOR21,416_P5,0
ECOR20,416_P5,0
ECOR18,416_P5,0
ECOR19,416_P5,0
NILS17,416_P5,0
NILS12,416_P5,1
ECOR23,416_P5,0
NILS41,416_P5,0
BL21,416_P5,0
ECOR17,416_P5,0
NILS03,416_P5,0
ECOR22,416_P5,0
ECOR16,416_P5,0
NILS04,416_P5,0
ECOR15,416_P5,0
NILS43,416_P5,0
NILS37,416_P5,0
ECOR24,416_P5,0
ROAR274,416_P5,0
ECOR42,416_P5,0
ROAR036,416_P5,0
NILS05,416_P5,0
ROAR387,416_P5,0
B6A1,416_P5,0
ECOR31,416_P5,0
LMR3158,416_P5,0
ROAR131,416_P5,0
ROAR059,416_P5,0
EDL933,416_P5,0
ECOR37,416_P5,0
ROAR029,416_P5,0
ROAR012,416_P5,0
NILS45,416_P5,0
TW10509,416_P5,0
NILS31,416_P5,0
370D,416_P5,0
M863,416_P5,0
B49,416_P5,0
ECOR54,423_P1,0
ECOR52,423_P1,0
ECOR51,423_P1,1
ECOR55,423_P1,0
ECOR57,423_P1,0
NILS59,423_P1,1
NILS71,423_P1,0
ECOR56,423_P1,1
NILS74,423_P1,1
NILS79,423_P1,1
NILS72,423_P1,0
NILS29,423_P1,1
NILS65,423_P1,0
536,423_P1,1
NILS81,423_P1,0
NILS82,423_P1,0
NILS78,423_P1,0
NILS57,423_P1,0
AL505,423_P1,0
NILS67,423_P1,0
ECOR61,423_P1,1
ECOR62,423_P1,0
NILS68,423_P1,0
NILS21,423_P1,0
NILS66,423_P1,0
ECOR59,423_P1,0
ECOR60,423_P1,0
NILS75,423_P1,0
NILS70,423_P1,0
ECOR53,423_P1,0
NILS54,423_P1,1
T145,423_P1,1
NILS62,423_P1,0
MT1B1,423_P1,0
NILS61,423_P1,0
LF82,423_P1,0
NILS26,423_P1,0
NILS80,423_P1,0
ED1A,423_P1,0
NILS20,423_P1,0
381A,423_P1,0
ECOR65,423_P1,0
NILS77,423_P1,0
ECOR64,423_P1,0
NILS28,423_P1,0
NILS58,423_P1,0
ECOR63,423_P1,0
NILS64,423_P1,0
NILS25,423_P1,0
NILS55,423_P1,0
NILS27,423_P1,1
NILS73,423_P1,0
NILS19,423_P1,0
LM33,423_P1,0
NILS44,423_P1,0
NILS53,423_P1,0
NILS76,423_P1,0
NILS63,423_P1,0
NILS69,423_P1,0
ECOR66,423_P1,1
DEC2A,423_P1,0
DEC1A,423_P1,0
NILS60,423_P1,0
ROAR434,423_P1,0
921A,423_P1,0
916A,423_P1,0
ECOR38,423_P1,0
ECOR39,423_P1,0
ECOR41,423_P1,0
ECOR40,423_P1,0
IAI39,423_P1,1
ECOR35,423_P1,0
ECOR36,423_P1,1
NILS36,423_P1,0
NILS01,423_P1,0
NILS39,423_P1,0
NILS50,423_P1,0
NILS46,423_P1,0
NILS18,423_P1,0
ECOR47,423_P1,0
ECOR44,423_P1,0
NILS38,423_P1,0
NILS51,423_P1,0
ECOR49,423_P1,0
ECOR50,423_P1,0
NILS56,423_P1,0
ECOR46,423_P1,0
NILS42,423_P1,0
NILS52,423_P1,0
ECOR48,423_P1,0
NILS23,423_P1,0
H14,423_P1,0
ROAR400,423_P1,0
NILS49,423_P1,0
NILS24,423_P1,0
H4,423_P1,0
H48,423_P1,0
ECOR34,423_P1,0
ECOR32,423_P1,0
ECOR33,423_P1,0
ECOR30,423_P1,0
ECOR29,423_P1,0
ECOR67,423_P1,0
NILS02,423_P1,0
ECOR26,423_P1,0
ECOR27,423_P1,0
ECOR28,423_P1,0
ECOR45,423_P1,0
55989,423_P1,0
NILS33,423_P1,0
ECOR69,423_P1,0
ECOR58,423_P1,0
ECOR72,423_P1,0
NILS47,423_P1,0
ECOR70,423_P1,0
ECOR71,423_P1,0
NILS15,423_P1,0
NILS48,423_P1,0
NILS34,423_P1,0
NILS40,423_P1,0
ECOR11,423_P1,1
NILS09,423_P1,0
NILS30,423_P1,0
NILS32,423_P1,0
NILS06,423_P1,0
NILS22,423_P1,0
NILS16,423_P1,0
NILS35,423_P1,0
ECOR10,423_P1,0
ECOR12,423_P1,0
ECOR25,423_P1,0
NILS13,423_P1,0
NILS10,423_P1,0
NILS07,423_P1,0
NILS14,423_P1,0
ECOR13,423_P1,0
NILS11,423_P1,0
ECOR14,423_P1,0
NILS08,423_P1,0
ECOR21,423_P1,0
ECOR20,423_P1,0
ECOR18,423_P1,0
ECOR19,423_P1,0
NILS17,423_P1,0
NILS12,423_P1,0
ECOR23,423_P1,0
NILS41,423_P1,0
BL21,423_P1,1
ECOR17,423_P1,0
NILS03,423_P1,0
ECOR22,423_P1,0
ECOR16,423_P1,0
NILS04,423_P1,0
ECOR15,423_P1,0
NILS43,423_P1,0
NILS37,423_P1,0
ECOR24,423_P1,0
ROAR274,423_P1,0
ECOR42,423_P1,0
ROAR036,423_P1,0
NILS05,423_P1,0
ROAR387,423_P1,0
B6A1,423_P1,0
ECOR31,423_P1,0
LMR3158,423_P1,0
ROAR131,423_P1,0
ROAR059,423_P1,0
EDL933,423_P1,0
ECOR37,423_P1,0
ROAR029,423_P1,0
ROAR012,423_P1,0
NILS45,423_P1,0
TW10509,423_P1,0
NILS31,423_P1,0
370D,423_P1,0
M863,423_P1,0
B49,423_P1,0
ECOR54,423_P10,0
ECOR52,423_P10,0
ECOR51,423_P10,1
ECOR55,423_P10,1
ECOR57,423_P10,0
NILS59,423_P10,1
NILS71,423_P10,0
ECOR56,423_P10,1
NILS74,423_P10,1
NILS79,423_P10,1
NILS72,423_P10,1
NILS29,423_P10,1
NILS65,423_P10,1
536,423_P10,1
NILS81,423_P10,0
NILS82,423_P10,0
NILS78,423_P10,0
NILS57,423_P10,0
AL505,423_P10,0
NILS67,423_P10,0
ECOR61,423_P10,0
ECOR62,423_P10,0
NILS68,423_P10,0
NILS21,423_P10,0
NILS66,423_P10,0
ECOR59,423_P10,0
ECOR60,423_P10,0
NILS75,423_P10,0
NILS70,423_P10,0
ECOR53,423_P10,0
NILS54,423_P10,0
T145,423_P10,0
NILS62,423_P10,0
MT1B1,423_P10,0
NILS61,423_P10,0
LF82,423_P10,0
NILS26,423_P10,0
NILS80,423_P10,0
ED1A,423_P10,0
NILS20,423_P10,0
381A,423_P10,0
ECOR65,423_P10,0
NILS77,423_P10,0
ECOR64,423_P10,0
NILS28,423_P10,0
NILS58,423_P10,1
ECOR63,423_P10,0
NILS64,423_P10,1
NILS25,423_P10,1
NILS55,423_P10,1
NILS27,423_P10,1
NILS73,423_P10,1
NILS19,423_P10,0
LM33,423_P10,0
NILS44,423_P10,0
NILS53,423_P10,0
NILS76,423_P10,0
NILS63,423_P10,0
NILS69,423_P10,1
ECOR66,423_P10,1
DEC2A,423_P10,0
DEC1A,423_P10,0
NILS60,423_P10,0
ROAR434,423_P10,0
921A,423_P10,0
916A,423_P10,0
ECOR38,423_P10,0
ECOR39,423_P10,0
ECOR41,423_P10,0
ECOR40,423_P10,0
IAI39,423_P10,0
ECOR35,423_P10,0
ECOR36,423_P10,0
NILS36,423_P10,0
NILS01,423_P10,0
NILS39,423_P10,0
NILS50,423_P10,0
NILS46,423_P10,0
NILS18,423_P10,0
ECOR47,423_P10,0
ECOR44,423_P10,0
NILS38,423_P10,0
NILS51,423_P10,0
ECOR49,423_P10,0
ECOR50,423_P10,1
NILS56,423_P10,0
ECOR46,423_P10,1
NILS42,423_P10,1
NILS52,423_P10,0
ECOR48,423_P10,0
NILS23,423_P10,0
H14,423_P10,0
ROAR400,423_P10,0
NILS49,423_P10,0
NILS24,423_P10,0
H4,423_P10,0
H48,423_P10,0
ECOR34,423_P10,0
ECOR32,423_P10,0
ECOR33,423_P10,0
ECOR30,423_P10,0
ECOR29,423_P10,0
ECOR67,423_P10,0
NILS02,423_P10,0
ECOR26,423_P10,0
ECOR27,423_P10,0
ECOR28,423_P10,0
ECOR45,423_P10,0
55989,423_P10,0
NILS33,423_P10,0
ECOR69,423_P10,0
ECOR58,423_P10,0
ECOR72,423_P10,0
NILS47,423_P10,0
ECOR70,423_P10,0
ECOR71,423_P10,0
NILS15,423_P10,0
NILS48,423_P10,0
NILS34,423_P10,0
NILS40,423_P10,0
ECOR11,423_P10,1
NILS09,423_P10,0
NILS30,423_P10,0
NILS32,423_P10,0
NILS06,423_P10,0
NILS22,423_P10,0
NILS16,423_P10,0
NILS35,423_P10,0
ECOR10,423_P10,1
ECOR12,423_P10,0
ECOR25,423_P10,0
NILS13,423_P10,0
NILS10,423_P10,0
NILS07,423_P10,0
NILS14,423_P10,0
ECOR13,423_P10,1
NILS11,423_P10,0
ECOR14,423_P10,0
NILS08,423_P10,0
ECOR21,423_P10,0
ECOR20,423_P10,0
ECOR18,423_P10,0
ECOR19,423_P10,0
NILS17,423_P10,0
NILS12,423_P10,0
ECOR23,423_P10,0
NILS41,423_P10,0
BL21,423_P10,1
ECOR17,423_P10,0
NILS03,423_P10,0
ECOR22,423_P10,0
ECOR16,423_P10,0
NILS04,423_P10,0
ECOR15,423_P10,0
NILS43,423_P10,0
NILS37,423_P10,0
ECOR24,423_P10,0
ROAR274,423_P10,0
ECOR42,423_P10,0
ROAR036,423_P10,0
NILS05,423_P10,0
ROAR387,423_P10,0
B6A1,423_P10,0
ECOR31,423_P10,0
LMR3158,423_P10,0
ROAR131,423_P10,0
ROAR059,423_P10,0
EDL933,423_P10,0
ECOR37,423_P10,0
ROAR029,423_P10,0
ROAR012,423_P10,0
NILS45,423_P10,0
TW10509,423_P10,0
NILS31,423_P10,0
370D,423_P10,0
M863,423_P10,0
B49,423_P10,1
ECOR54,423_P7,0
ECOR52,423_P7,0
ECOR51,423_P7,1
ECOR55,423_P7,0
ECOR57,423_P7,0
NILS59,423_P7,1
NILS71,423_P7,0
ECOR56,423_P7,1
NILS74,423_P7,1
NILS79,423_P7,1
NILS72,423_P7,0
NILS29,423_P7,1
NILS65,423_P7,1
536,423_P7,1
NILS81,423_P7,0
NILS82,423_P7,0
NILS78,423_P7,0
NILS57,423_P7,0
AL505,423_P7,0
NILS67,423_P7,0
ECOR61,423_P7,0
ECOR62,423_P7,0
NILS68,423_P7,0
NILS21,423_P7,0
NILS66,423_P7,0
ECOR59,423_P7,0
ECOR60,423_P7,0
NILS75,423_P7,0
NILS70,423_P7,0
ECOR53,423_P7,0
NILS54,423_P7,0
T145,423_P7,0
NILS62,423_P7,0
MT1B1,423_P7,0
NILS61,423_P7,0
LF82,423_P7,0
NILS26,423_P7,0
NILS80,423_P7,0
ED1A,423_P7,0
NILS20,423_P7,0
381A,423_P7,0
ECOR65,423_P7,0
NILS77,423_P7,0
ECOR64,423_P7,0
NILS28,423_P7,0
NILS58,423_P7,0
ECOR63,423_P7,0
NILS64,423_P7,0
NILS25,423_P7,0
NILS55,423_P7,0
NILS27,423_P7,0
NILS73,423_P7,0
NILS19,423_P7,0
LM33,423_P7,0
NILS44,423_P7,0
NILS53,423_P7,0
NILS76,423_P7,0
NILS63,423_P7,0
NILS69,423_P7,0
ECOR66,423_P7,0
DEC2A,423_P7,0
DEC1A,423_P7,0
NILS60,423_P7,0
ROAR434,423_P7,0
921A,423_P7,0
916A,423_P7,0
ECOR38,423_P7,0
ECOR39,423_P7,0
ECOR41,423_P7,0
ECOR40,423_P7,0
IAI39,423_P7,0
ECOR35,423_P7,0
ECOR36,423_P7,0
NILS36,423_P7,0
NILS01,423_P7,0
NILS39,423_P7,0
NILS50,423_P7,0
NILS46,423_P7,0
NILS18,423_P7,0
ECOR47,423_P7,0
ECOR44,423_P7,0
NILS38,423_P7,0
NILS51,423_P7,0
ECOR49,423_P7,0
ECOR50,423_P7,0
NILS56,423_P7,0
ECOR46,423_P7,0
NILS42,423_P7,0
NILS52,423_P7,0
ECOR48,423_P7,0
NILS23,423_P7,0
H14,423_P7,0
ROAR400,423_P7,0
NILS49,423_P7,0
NILS24,423_P7,0
H4,423_P7,0
H48,423_P7,0
ECOR34,423_P7,0
ECOR32,423_P7,0
ECOR33,423_P7,0
ECOR30,423_P7,0
ECOR29,423_P7,0
ECOR67,423_P7,0
NILS02,423_P7,0
ECOR26,423_P7,0
ECOR27,423_P7,0
ECOR28,423_P7,0
ECOR45,423_P7,0
55989,423_P7,0
NILS33,423_P7,0
ECOR69,423_P7,0
ECOR58,423_P7,0
ECOR72,423_P7,0
NILS47,423_P7,0
ECOR70,423_P7,0
ECOR71,423_P7,0
NILS15,423_P7,0
NILS48,423_P7,0
NILS34,423_P7,0
NILS40,423_P7,0
ECOR11,423_P7,1
NILS09,423_P7,0
NILS30,423_P7,0
NILS32,423_P7,0
NILS06,423_P7,0
NILS22,423_P7,0
NILS16,423_P7,0
NILS35,423_P7,0
ECOR10,423_P7,1
ECOR12,423_P7,0
ECOR25,423_P7,0
NILS13,423_P7,0
NILS10,423_P7,0
NILS07,423_P7,0
NILS14,423_P7,0
ECOR13,423_P7,0
NILS11,423_P7,0
ECOR14,423_P7,0
NILS08,423_P7,0
ECOR21,423_P7,0
ECOR20,423_P7,0
ECOR18,423_P7,0
ECOR19,423_P7,0
NILS17,423_P7,0
NILS12,423_P7,0
ECOR23,423_P7,0
NILS41,423_P7,0
BL21,423_P7,0
ECOR17,423_P7,0
NILS03,423_P7,0
ECOR22,423_P7,0
ECOR16,423_P7,0
NILS04,423_P7,0
ECOR15,423_P7,0
NILS43,423_P7,0
NILS37,423_P7,0
ECOR24,423_P7,0
ROAR274,423_P7,0
ECOR42,423_P7,0
ROAR036,423_P7,0
NILS05,423_P7,0
ROAR387,423_P7,0
B6A1,423_P7,0
ECOR31,423_P7,0
LMR3158,423_P7,0
ROAR131,423_P7,0
ROAR059,423_P7,0
EDL933,423_P7,0
ECOR37,423_P7,0
ROAR029,423_P7,0
ROAR012,423_P7,0
NILS45,423_P7,0
TW10509,423_P7,0
NILS31,423_P7,0
370D,423_P7,0
M863,423_P7,0
B49,423_P7,0
ECOR54,423_P9,0
ECOR52,423_P9,0
ECOR51,423_P9,1
ECOR55,423_P9,1
ECOR57,423_P9,0
NILS59,423_P9,1
NILS71,423_P9,0
ECOR56,423_P9,1
NILS74,423_P9,1
NILS79,423_P9,1
NILS72,423_P9,0
NILS29,423_P9,1
NILS65,423_P9,1
536,423_P9,1
NILS81,423_P9,0
NILS82,423_P9,0
NILS78,423_P9,0
NILS57,423_P9,0
AL505,423_P9,0
NILS67,423_P9,0
ECOR61,423_P9,0
ECOR62,423_P9,0
NILS68,423_P9,0
NILS21,423_P9,0
NILS66,423_P9,0
ECOR59,423_P9,0
ECOR60,423_P9,0
NILS75,423_P9,0
NILS70,423_P9,0
ECOR53,423_P9,0
NILS54,423_P9,0
T145,423_P9,0
NILS62,423_P9,0
MT1B1,423_P9,0
NILS61,423_P9,0
LF82,423_P9,0
NILS26,423_P9,0
NILS80,423_P9,0
ED1A,423_P9,0
NILS20,423_P9,0
381A,423_P9,0
ECOR65,423_P9,0
NILS77,423_P9,0
ECOR64,423_P9,0
NILS28,423_P9,0
NILS58,423_P9,1
ECOR63,423_P9,0
NILS64,423_P9,1
NILS25,423_P9,1
NILS55,423_P9,1
NILS27,423_P9,1
NILS73,423_P9,1
NILS19,423_P9,0
LM33,423_P9,0
NILS44,423_P9,0
NILS53,423_P9,0
NILS76,423_P9,0
NILS63,423_P9,0
NILS69,423_P9,0
ECOR66,423_P9,1
DEC2A,423_P9,0
DEC1A,423_P9,0
NILS60,423_P9,0
ROAR434,423_P9,0
921A,423_P9,0
916A,423_P9,0
ECOR38,423_P9,0
ECOR39,423_P9,0
ECOR41,423_P9,0
ECOR40,423_P9,0
IAI39,423_P9,0
ECOR35,423_P9,0
ECOR36,423_P9,0
NILS36,423_P9,0
NILS01,423_P9,0
NILS39,423_P9,0
NILS50,423_P9,0
NILS46,423_P9,0
NILS18,423_P9,0
ECOR47,423_P9,0
ECOR44,423_P9,0
NILS38,423_P9,0
NILS51,423_P9,0
ECOR49,423_P9,0
ECOR50,423_P9,1
NILS56,423_P9,0
ECOR46,423_P9,1
NILS42,423_P9,1
NILS52,423_P9,0
ECOR48,423_P9,0
NILS23,423_P9,0
H14,423_P9,0
ROAR400,423_P9,0
NILS49,423_P9,0
NILS24,423_P9,0
H4,423_P9,0
H48,423_P9,0
ECOR34,423_P9,0
ECOR32,423_P9,0
ECOR33,423_P9,0
ECOR30,423_P9,0
ECOR29,423_P9,0
ECOR67,423_P9,0
NILS02,423_P9,0
ECOR26,423_P9,0
ECOR27,423_P9,0
ECOR28,423_P9,0
ECOR45,423_P9,0
55989,423_P9,0
NILS33,423_P9,0
ECOR69,423_P9,0
ECOR58,423_P9,0
ECOR72,423_P9,0
NILS47,423_P9,0
ECOR70,423_P9,0
ECOR71,423_P9,0
NILS15,423_P9,0
NILS48,423_P9,0
NILS34,423_P9,0
NILS40,423_P9,0
ECOR11,423_P9,1
NILS09,423_P9,0
NILS30,423_P9,0
NILS32,423_P9,0
NILS06,423_P9,0
NILS22,423_P9,0
NILS16,423_P9,0
NILS35,423_P9,0
ECOR10,423_P9,1
ECOR12,423_P9,0
ECOR25,423_P9,0
NILS13,423_P9,0
NILS10,423_P9,0
NILS07,423_P9,0
NILS14,423_P9,0
ECOR13,423_P9,0
NILS11,423_P9,0
ECOR14,423_P9,0
NILS08,423_P9,0
ECOR21,423_P9,0
ECOR20,423_P9,0
ECOR18,423_P9,0
ECOR19,423_P9,0
NILS17,423_P9,0
NILS12,423_P9,0
ECOR23,423_P9,0
NILS41,423_P9,0
BL21,423_P9,1
ECOR17,423_P9,0
NILS03,423_P9,0
ECOR22,423_P9,0
ECOR16,423_P9,0
NILS04,423_P9,0
ECOR15,423_P9,0
NILS43,423_P9,0
NILS37,423_P9,0
ECOR24,423_P9,0
ROAR274,423_P9,0
ECOR42,423_P9,0
ROAR036,423_P9,0
NILS05,423_P9,0
ROAR387,423_P9,0
B6A1,423_P9,0
ECOR31,423_P9,0
LMR3158,423_P9,0
ROAR131,423_P9,0
ROAR059,423_P9,0
EDL933,423_P9,0
ECOR37,423_P9,0
ROAR029,423_P9,0
ROAR012,423_P9,0
NILS45,423_P9,0
TW10509,423_P9,0
NILS31,423_P9,0
370D,423_P9,0
M863,423_P9,0
B49,423_P9,1
ECOR54,AL505_Sd2,0
ECOR52,AL505_Sd2,0
ECOR51,AL505_Sd2,0
ECOR55,AL505_Sd2,1
ECOR57,AL505_Sd2,0
NILS59,AL505_Sd2,0
NILS71,AL505_Sd2,0
ECOR56,AL505_Sd2,0
NILS74,AL505_Sd2,1
NILS79,AL505_Sd2,0
NILS72,AL505_Sd2,0
NILS29,AL505_Sd2,0
NILS65,AL505_Sd2,1
536,AL505_Sd2,1
NILS81,AL505_Sd2,0
NILS82,AL505_Sd2,1
NILS78,AL505_Sd2,1
NILS57,AL505_Sd2,1
AL505,AL505_Sd2,1
NILS67,AL505_Sd2,1
ECOR61,AL505_Sd2,1
ECOR62,AL505_Sd2,1
NILS68,AL505_Sd2,1
NILS21,AL505_Sd2,1
NILS66,AL505_Sd2,1
ECOR59,AL505_Sd2,0
ECOR60,AL505_Sd2,0
NILS75,AL505_Sd2,0
NILS70,AL505_Sd2,0
ECOR53,AL505_Sd2,0
NILS54,AL505_Sd2,1
T145,AL505_Sd2,0
NILS62,AL505_Sd2,1
MT1B1,AL505_Sd2,1
NILS61,AL505_Sd2,1
LF82,AL505_Sd2,0
NILS26,AL505_Sd2,0
NILS80,AL505_Sd2,1
ED1A,AL505_Sd2,0
NILS20,AL505_Sd2,0
381A,AL505_Sd2,1
ECOR65,AL505_Sd2,0
NILS77,AL505_Sd2,0
ECOR64,AL505_Sd2,0
NILS28,AL505_Sd2,1
NILS58,AL505_Sd2,0
ECOR63,AL505_Sd2,1
NILS64,AL505_Sd2,0
NILS25,AL505_Sd2,1
NILS55,AL505_Sd2,0
NILS27,AL505_Sd2,0
NILS73,AL505_Sd2,0
NILS19,AL505_Sd2,0
LM33,AL505_Sd2,0
NILS44,AL505_Sd2,0
NILS53,AL505_Sd2,0
NILS76,AL505_Sd2,0
NILS63,AL505_Sd2,0
NILS69,AL505_Sd2,0
ECOR66,AL505_Sd2,0
DEC2A,AL505_Sd2,0
DEC1A,AL505_Sd2,0
NILS60,AL505_Sd2,0
ROAR434,AL505_Sd2,0
921A,AL505_Sd2,0
916A,AL505_Sd2,0
ECOR38,AL505_Sd2,1
ECOR39,AL505_Sd2,1
ECOR41,AL505_Sd2,0
ECOR40,AL505_Sd2,0
IAI39,AL505_Sd2,1
ECOR35,AL505_Sd2,1
ECOR36,AL505_Sd2,1
NILS36,AL505_Sd2,1
NILS01,AL505_Sd2,0
NILS39,AL505_Sd2,0
NILS50,AL505_Sd2,0
NILS46,AL505_Sd2,0
NILS18,AL505_Sd2,1
ECOR47,AL505_Sd2,1
ECOR44,AL505_Sd2,0
NILS38,AL505_Sd2,0
NILS51,AL505_Sd2,0
ECOR49,AL505_Sd2,1
ECOR50,AL505_Sd2,1
NILS56,AL505_Sd2,0
ECOR46,AL505_Sd2,0
NILS42,AL505_Sd2,0
NILS52,AL505_Sd2,1
ECOR48,AL505_Sd2,0
NILS23,AL505_Sd2,0
H14,AL505_Sd2,0
ROAR400,AL505_Sd2,0
NILS49,AL505_Sd2,0
NILS24,AL505_Sd2,0
H4,AL505_Sd2,0
H48,AL505_Sd2,0
ECOR34,AL505_Sd2,0
ECOR32,AL505_Sd2,0
ECOR33,AL505_Sd2,0
ECOR30,AL505_Sd2,0
ECOR29,AL505_Sd2,0
ECOR67,AL505_Sd2,0
NILS02,AL505_Sd2,0
ECOR26,AL505_Sd2,0
ECOR27,AL505_Sd2,0
ECOR28,AL505_Sd2,0
ECOR45,AL505_Sd2,0
55989,AL505_Sd2,1
NILS33,AL505_Sd2,0
ECOR69,AL505_Sd2,0
ECOR58,AL505_Sd2,0
ECOR72,AL505_Sd2,0
NILS47,AL505_Sd2,0
ECOR70,AL505_Sd2,0
ECOR71,AL505_Sd2,0
NILS15,AL505_Sd2,0
NILS48,AL505_Sd2,0
NILS34,AL505_Sd2,0
NILS40,AL505_Sd2,0
ECOR11,AL505_Sd2,1
NILS09,AL505_Sd2,1
NILS30,AL505_Sd2,1
NILS32,AL505_Sd2,0
NILS06,AL505_Sd2,0
NILS22,AL505_Sd2,0
NILS16,AL505_Sd2,0
NILS35,AL505_Sd2,0
ECOR10,AL505_Sd2,0
ECOR12,AL505_Sd2,1
ECOR25,AL505_Sd2,0
NILS13,AL505_Sd2,0
NILS10,AL505_Sd2,0
NILS07,AL505_Sd2,0
NILS14,AL505_Sd2,0
ECOR13,AL505_Sd2,1
NILS11,AL505_Sd2,1
ECOR14,AL505_Sd2,0
NILS08,AL505_Sd2,0
ECOR21,AL505_Sd2,0
ECOR20,AL505_Sd2,0
ECOR18,AL505_Sd2,0
ECOR19,AL505_Sd2,0
NILS17,AL505_Sd2,0
NILS12,AL505_Sd2,0
ECOR23,AL505_Sd2,0
NILS41,AL505_Sd2,0
BL21,AL505_Sd2,1
ECOR17,AL505_Sd2,0
NILS03,AL505_Sd2,0
ECOR22,AL505_Sd2,0
ECOR16,AL505_Sd2,0
NILS04,AL505_Sd2,0
ECOR15,AL505_Sd2,0
NILS43,AL505_Sd2,1
NILS37,AL505_Sd2,0
ECOR24,AL505_Sd2,1
ROAR274,AL505_Sd2,0
ECOR42,AL505_Sd2,0
ROAR036,AL505_Sd2,0
NILS05,AL505_Sd2,0
ROAR387,AL505_Sd2,0
B6A1,AL505_Sd2,0
ECOR31,AL505_Sd2,0
LMR3158,AL505_Sd2,0
ROAR131,AL505_Sd2,0
ROAR059,AL505_Sd2,0
EDL933,AL505_Sd2,0
ECOR37,AL505_Sd2,0
ROAR029,AL505_Sd2,0
ROAR012,AL505_Sd2,0
NILS45,AL505_Sd2,0
TW10509,AL505_Sd2,0
NILS31,AL505_Sd2,0
370D,AL505_Sd2,0
M863,AL505_Sd2,0
B49,AL505_Sd2,0
ECOR54,DIJ06_P1,0
ECOR52,DIJ06_P1,0
ECOR51,DIJ06_P1,1
ECOR55,DIJ06_P1,1
ECOR57,DIJ06_P1,0
NILS59,DIJ06_P1,0
NILS71,DIJ06_P1,0
ECOR56,DIJ06_P1,0
NILS74,DIJ06_P1,0
NILS79,DIJ06_P1,1
NILS72,DIJ06_P1,0
NILS29,DIJ06_P1,0
NILS65,DIJ06_P1,0
536,DIJ06_P1,0
NILS81,DIJ06_P1,1
NILS82,DIJ06_P1,0
NILS78,DIJ06_P1,0
NILS57,DIJ06_P1,0
AL505,DIJ06_P1,0
NILS67,DIJ06_P1,0
ECOR61,DIJ06_P1,0
ECOR62,DIJ06_P1,0
NILS68,DIJ06_P1,1
NILS21,DIJ06_P1,0
NILS66,DIJ06_P1,0
ECOR59,DIJ06_P1,0
ECOR60,DIJ06_P1,0
NILS75,DIJ06_P1,0
NILS70,DIJ06_P1,0
ECOR53,DIJ06_P1,0
NILS54,DIJ06_P1,0
T145,DIJ06_P1,0
NILS62,DIJ06_P1,0
MT1B1,DIJ06_P1,0
NILS61,DIJ06_P1,0
LF82,DIJ06_P1,0
NILS26,DIJ06_P1,0
NILS80,DIJ06_P1,0
ED1A,DIJ06_P1,0
NILS20,DIJ06_P1,0
381A,DIJ06_P1,0
ECOR65,DIJ06_P1,0
NILS77,DIJ06_P1,0
ECOR64,DIJ06_P1,1
NILS28,DIJ06_P1,0
NILS58,DIJ06_P1,0
ECOR63,DIJ06_P1,0
NILS64,DIJ06_P1,0
NILS25,DIJ06_P1,1
NILS55,DIJ06_P1,0
NILS27,DIJ06_P1,1
NILS73,DIJ06_P1,0
NILS19,DIJ06_P1,0
LM33,DIJ06_P1,0
NILS44,DIJ06_P1,0
NILS53,DIJ06_P1,0
NILS76,DIJ06_P1,0
NILS63,DIJ06_P1,0
NILS69,DIJ06_P1,0
ECOR66,DIJ06_P1,0
DEC2A,DIJ06_P1,0
DEC1A,DIJ06_P1,0
NILS60,DIJ06_P1,0
ROAR434,DIJ06_P1,0
921A,DIJ06_P1,0
916A,DIJ06_P1,0
ECOR38,DIJ06_P1,0
ECOR39,DIJ06_P1,0
ECOR41,DIJ06_P1,0
ECOR40,DIJ06_P1,0
IAI39,DIJ06_P1,0
ECOR35,DIJ06_P1,0
ECOR36,DIJ06_P1,0
NILS36,DIJ06_P1,0
NILS01,DIJ06_P1,0
NILS39,DIJ06_P1,0
NILS50,DIJ06_P1,0
NILS46,DIJ06_P1,0
NILS18,DIJ06_P1,0
