strain,phage,interaction
ERS715468,K54lambda1,0
ERS747612,K54lambda1,1
ERS685293,K54lambda1,0
ERS799797,K54lambda1,0
ERS702127,K54lambda1,0
ERS715399,K54lambda1,0
ERS701896,K54lambda1,0
ERS736962,K54lambda1,0
ERS686708,K54lambda1,0
ERS715409,K54lambda1,0
ERS686709,K54lambda1,0
ERS764452,K54lambda1,0
ERS799798,K54lambda1,0
ERS715410,K54lambda1,0
ERS686710,K54lambda1,0
ERS686711,K54lambda1,0
ERS685294,K54lambda1,0
ERS747611,K54lambda1,0
ERS744787,K54lambda1,0
ERS702128,K54lambda1,0
ERS715469,K54lambda1,0
ERS715470,K54lambda1,0
ERS715471,K54lambda1,0
ERS706556,K54lambda1,0
ERS718583,K54lambda1,1
ERS715400,K54lambda1,0
ERS702129,K54lambda1,0
ERS523589,K54lambda1,0
ERS715401,K54lambda1,1
ERS715472,K54lambda1,0
ERS702130,K54lambda1,0
ERS685295,K54lambda1,0
ERS718584,K54lambda1,0
ERS702131,K54lambda1,0
ERS686706,K54lambda1,0
ERS702132,K54lambda1,0
ERS702133,K54lambda1,0
ERS715473,K54lambda1,0
ERS659577,K54lambda1,0
ERS659578,K54lambda1,0
ERS659579,K54lambda1,0
ERS659580,K54lambda1,0
ERS659581,K54lambda1,0
ERS739095,K54lambda2,0
sampleK3,K54lambda2,0
sampleK4,K54lambda2,0
ERS812516,K54lambda2,0
ERS739094,K54lambda2,0
ERS706552,K54lambda2,0
ERS523587,K54lambda2,0
ERS747603,K54lambda2,0
ERS706553,K54lambda2,0
ERS659571,K54lambda2,0
ERS706554,K54lambda2,0
ERS706555,K54lambda2,0
ERS743101,K54lambda2,0
ERS799795,K54lambda2,0
ERS799796,K54lambda2,0
ERS764450,K54lambda2,0
ERS764451,K54lambda2,0
ERS686707,K54lambda2,0
ERS523588,K54lambda2,0
ERS715468,K54lambda2,0
ERS747612,K54lambda2,0
ERS685293,K54lambda2,0
ERS799797,K54lambda2,0
ERS702127,K54lambda2,0
ERS715399,K54lambda2,0
ERS701896,K54lambda2,0
ERS736962,K54lambda2,0
ERS686708,K54lambda2,0
ERS715409,K54lambda2,0
ERS686709,K54lambda2,0
ERS764452,K54lambda2,0
ERS799798,K54lambda2,0
ERS715410,K54lambda2,0
ERS686710,K54lambda2,0
ERS686711,K54lambda2,0
ERS685294,K54lambda2,0
ERS747611,K54lambda2,0
ERS744787,K54lambda2,0
ERS702128,K54lambda2,0
ERS715469,K54lambda2,0
ERS715470,K54lambda2,0
ERS715471,K54lambda2,0
ERS706556,K54lambda2,0
ERS718583,K54lambda2,1
ERS715400,K54lambda2,0
ERS702129,K54lambda2,0
ERS523589,K54lambda2,0
ERS715401,K54lambda2,0
ERS715472,K54lambda2,0
ERS702130,K54lambda2,0
ERS685295,K54lambda2,0
ERS718584,K54lambda2,0
ERS702131,K54lambda2,0
ERS686706,K54lambda2,0
ERS702132,K54lambda2,0
ERS702133,K54lambda2,0
ERS715473,K54lambda2,0
ERS659577,K54lambda2,0
ERS659578,K54lambda2,0
ERS659579,K54lambda2,0
ERS659580,K54lambda2,0
ERS659581,K54lambda2,0
ERS739095,K56PH164C1,0
sampleK3,K56PH164C1,0
sampleK4,K56PH164C1,0
ERS812516,K56PH164C1,0
ERS739094,K56PH164C1,0
ERS706552,K56PH164C1,0
ERS523587,K56PH164C1,0
ERS747603,K56PH164C1,0
ERS706553,K56PH164C1,0
ERS659571,K56PH164C1,0
ERS706554,K56PH164C1,0
ERS706555,K56PH164C1,0
ERS743101,K56PH164C1,0
ERS799795,K56PH164C1,0
ERS799796,K56PH164C1,0
ERS764450,K56PH164C1,0
ERS764451,K56PH164C1,0
ERS686707,K56PH164C1,0
ERS523588,K56PH164C1,0
ERS715468,K56PH164C1,0
ERS747612,K56PH164C1,0
ERS685293,K56PH164C1,0
ERS799797,K56PH164C1,0
ERS702127,K56PH164C1,0
ERS715399,K56PH164C1,0
ERS701896,K56PH164C1,0
ERS736962,K56PH164C1,0
ERS686708,K56PH164C1,0
ERS715409,K56PH164C1,0
ERS686709,K56PH164C1,0
ERS764452,K56PH164C1,0
ERS799798,K56PH164C1,0
ERS715410,K56PH164C1,0
ERS686710,K56PH164C1,0
ERS686711,K56PH164C1,0
ERS685294,K56PH164C1,0
ERS747611,K56PH164C1,0
ERS744787,K56PH164C1,0
ERS702128,K56PH164C1,0
ERS715469,K56PH164C1,0
ERS715470,K56PH164C1,0
ERS715471,K56PH164C1,0
ERS706556,K56PH164C1,0
ERS718583,K56PH164C1,0
ERS715400,K56PH164C1,0
ERS702129,K56PH164C1,1
ERS523589,K56PH164C1,0
ERS715401,K56PH164C1,0
ERS715472,K56PH164C1,0
ERS702130,K56PH164C1,0
ERS685295,K56PH164C1,0
ERS718584,K56PH164C1,0
ERS702131,K56PH164C1,0
ERS686706,K56PH164C1,0
ERS702132,K56PH164C1,0
ERS702133,K56PH164C1,0
ERS715473,K56PH164C1,0
ERS659577,K56PH164C1,0
ERS659578,K56PH164C1,0
ERS659579,K56PH164C1,0
ERS659580,K56PH164C1,0
ERS659581,K56PH164C1,0
ERS739095,K57lambda1,0
sampleK3,K57lambda1,0
sampleK4,K57lambda1,0
ERS812516,K57lambda1,0
ERS739094,K57lambda1,0
ERS706552,K57lambda1,0
ERS523587,K57lambda1,0
ERS747603,K57lambda1,0
ERS706553,K57lambda1,0
ERS659571,K57lambda1,0
ERS706554,K57lambda1,0
ERS706555,K57lambda1,0
ERS743101,K57lambda1,0
ERS799795,K57lambda1,0
ERS799796,K57lambda1,0
ERS764450,K57lambda1,0
ERS764451,K57lambda1,0
ERS686707,K57lambda1,0
ERS523588,K57lambda1,0
ERS715468,K57lambda1,0
ERS747612,K57lambda1,0
ERS685293,K57lambda1,0
ERS799797,K57lambda1,0
ERS702127,K57lambda1,0
ERS715399,K57lambda1,0
ERS701896,K57lambda1,0
ERS736962,K57lambda1,0
ERS686708,K57lambda1,0
ERS715409,K57lambda1,0
ERS686709,K57lambda1,0
ERS764452,K57lambda1,0
ERS799798,K57lambda1,0
ERS715410,K57lambda1,0
ERS686710,K57lambda1,0
ERS686711,K57lambda1,0
ERS685294,K57lambda1,0
ERS747611,K57lambda1,0
ERS744787,K57lambda1,0
ERS702128,K57lambda1,0
ERS715469,K57lambda1,0
ERS715470,K57lambda1,0
ERS715471,K57lambda1,0
ERS706556,K57lambda1,0
ERS718583,K57lambda1,0
ERS715400,K57lambda1,0
ERS702129,K57lambda1,0
ERS523589,K57lambda1,1
ERS715401,K57lambda1,0
ERS715472,K57lambda1,0
ERS702130,K57lambda1,0
ERS685295,K57lambda1,0
ERS718584,K57lambda1,0
ERS702131,K57lambda1,0
ERS686706,K57lambda1,0
ERS702132,K57lambda1,0
ERS702133,K57lambda1,0
ERS715473,K57lambda1,1
ERS659577,K57lambda1,0
ERS659578,K57lambda1,0
ERS659579,K57lambda1,0
ERS659580,K57lambda1,0
ERS659581,K57lambda1,0
ERS739095,K58PH129C2,0
sampleK3,K58PH129C2,0
sampleK4,K58PH129C2,0
ERS812516,K58PH129C2,0
ERS739094,K58PH129C2,0
ERS706552,K58PH129C2,0
ERS523587,K58PH129C2,0
ERS747603,K58PH129C2,0
ERS706553,K58PH129C2,0
ERS659571,K58PH129C2,0
ERS706554,K58PH129C2,0
ERS706555,K58PH129C2,0
ERS743101,K58PH129C2,0
ERS799795,K58PH129C2,0
ERS799796,K58PH129C2,0
ERS764450,K58PH129C2,0
ERS764451,K58PH129C2,0
ERS686707,K58PH129C2,0
ERS523588,K58PH129C2,0
ERS715468,K58PH129C2,0
ERS747612,K58PH129C2,0
ERS685293,K58PH129C2,0
ERS799797,K58PH129C2,0
ERS702127,K58PH129C2,0
ERS715399,K58PH129C2,0
ERS701896,K58PH129C2,0
ERS736962,K58PH129C2,0
ERS686708,K58PH129C2,0
ERS715409,K58PH129C2,0
ERS686709,K58PH129C2,0
ERS764452,K58PH129C2,0
ERS799798,K58PH129C2,0
ERS715410,K58PH129C2,0
ERS686710,K58PH129C2,0
ERS686711,K58PH129C2,0
ERS685294,K58PH129C2,0
ERS747611,K58PH129C2,0
ERS744787,K58PH129C2,0
ERS702128,K58PH129C2,0
ERS715469,K58PH129C2,0
ERS715470,K58PH129C2,0
ERS715471,K58PH129C2,0
ERS706556,K58PH129C2,0
ERS718583,K58PH129C2,0
ERS715400,K58PH129C2,0
ERS702129,K58PH129C2,0
ERS523589,K58PH129C2,0
ERS715401,K58PH129C2,1
ERS715472,K58PH129C2,0
ERS702130,K58PH129C2,0
ERS685295,K58PH129C2,0
ERS718584,K58PH129C2,0
ERS702131,K58PH129C2,0
ERS686706,K58PH129C2,0
ERS702132,K58PH129C2,0
ERS702133,K58PH129C2,0
ERS715473,K58PH129C2,0
ERS659577,K58PH129C2,0
ERS659578,K58PH129C2,0
ERS659579,K58PH129C2,0
ERS659580,K58PH129C2,0
ERS659581,K58PH129C2,0
ERS739095,K60PH164C1,0
sampleK3,K60PH164C1,0
sampleK4,K60PH164C1,0
ERS812516,K60PH164C1,0
ERS739094,K60PH164C1,0
ERS706552,K60PH164C1,0
ERS523587,K60PH164C1,0
ERS747603,K60PH164C1,0
ERS706553,K60PH164C1,0
ERS659571,K60PH164C1,0
ERS706554,K60PH164C1,0
ERS706555,K60PH164C1,0
ERS743101,K60PH164C1,0
ERS799795,K60PH164C1,0
ERS799796,K60PH164C1,0
ERS764450,K60PH164C1,0
ERS764451,K60PH164C1,1
ERS686707,K60PH164C1,0
ERS523588,K60PH164C1,0
ERS715468,K60PH164C1,0
ERS747612,K60PH164C1,0
ERS685293,K60PH164C1,0
ERS799797,K60PH164C1,0
ERS702127,K60PH164C1,0
ERS715399,K60PH164C1,0
ERS701896,K60PH164C1,0
ERS736962,K60PH164C1,0
ERS686708,K60PH164C1,0
ERS715409,K60PH164C1,0
ERS686709,K60PH164C1,0
ERS764452,K60PH164C1,0
ERS799798,K60PH164C1,0
ERS715410,K60PH164C1,0
ERS686710,K60PH164C1,0
ERS686711,K60PH164C1,0
ERS685294,K60PH164C1,0
ERS747611,K60PH164C1,0
ERS744787,K60PH164C1,0
ERS702128,K60PH164C1,0
ERS715469,K60PH164C1,0
ERS715470,K60PH164C1,0
ERS715471,K60PH164C1,0
ERS706556,K60PH164C1,0
ERS718583,K60PH164C1,0
ERS715400,K60PH164C1,0
ERS702129,K60PH164C1,0
ERS523589,K60PH164C1,0
ERS715401,K60PH164C1,0
ERS715472,K60PH164C1,0
ERS702130,K60PH164C1,1
ERS685295,K60PH164C1,0
ERS718584,K60PH164C1,0
ERS702131,K60PH164C1,0
ERS686706,K60PH164C1,0
ERS702132,K60PH164C1,0
ERS702133,K60PH164C1,0
ERS715473,K60PH164C1,0
ERS659577,K60PH164C1,0
ERS659578,K60PH164C1,0
ERS659579,K60PH164C1,0
ERS659580,K60PH164C1,0
ERS659581,K60PH164C1,0
ERS739095,K61PH164C1,0
sampleK3,K61PH164C1,0
sampleK4,K61PH164C1,0
ERS812516,K61PH164C1,0
ERS739094,K61PH164C1,0
ERS706552,K61PH164C1,0
ERS523587,K61PH164C1,0
ERS747603,K61PH164C1,0
ERS706553,K61PH164C1,0
ERS659571,K61PH164C1,0
ERS706554,K61PH164C1,0
ERS706555,K61PH164C1,0
ERS743101,K61PH164C1,0
ERS799795,K61PH164C1,0
ERS799796,K61PH164C1,0
ERS764450,K61PH164C1,0
ERS764451,K61PH164C1,0
ERS686707,K61PH164C1,0
ERS523588,K61PH164C1,0
ERS715468,K61PH164C1,0
ERS747612,K61PH164C1,0
ERS685293,K61PH164C1,0
ERS799797,K61PH164C1,0
ERS702127,K61PH164C1,0
ERS715399,K61PH164C1,0
ERS701896,K61PH164C1,0
ERS736962,K61PH164C1,0
ERS686708,K61PH164C1,0
ERS715409,K61PH164C1,0
ERS686709,K61PH164C1,0
ERS764452,K61PH164C1,0
ERS799798,K61PH164C1,0
ERS715410,K61PH164C1,0
ERS686710,K61PH164C1,0
ERS686711,K61PH164C1,0
ERS685294,K61PH164C1,0
ERS747611,K61PH164C1,0
ERS744787,K61PH164C1,0
ERS702128,K61PH164C1,0
ERS715469,K61PH164C1,0
ERS715470,K61PH164C1,0
ERS715471,K61PH164C1,0
ERS706556,K61PH164C1,0
ERS718583,K61PH164C1,0
ERS715400,K61PH164C1,0
ERS702129,K61PH164C1,0
ERS523589,K61PH164C1,0
ERS715401,K61PH164C1,0
ERS715472,K61PH164C1,0
ERS702130,K61PH164C1,0
ERS685295,K61PH164C1,1
ERS718584,K61PH164C1,0
ERS702131,K61PH164C1,0
ERS686706,K61PH164C1,0
ERS702132,K61PH164C1,0
ERS702133,K61PH164C1,0
ERS715473,K61PH164C1,0
ERS659577,K61PH164C1,0
ERS659578,K61PH164C1,0
ERS659579,K61PH164C1,0
ERS659580,K61PH164C1,0
ERS659581,K61PH164C1,0
ERS739095,K62PH164C2,0
sampleK3,K62PH164C2,0
sampleK4,K62PH164C2,0
ERS812516,K62PH164C2,0
ERS739094,K62PH164C2,0
ERS706552,K62PH164C2,0
ERS523587,K62PH164C2,0
ERS747603,K62PH164C2,0
ERS706553,K62PH164C2,0
ERS659571,K62PH164C2,0
ERS706554,K62PH164C2,0
ERS706555,K62PH164C2,0
ERS743101,K62PH164C2,0
ERS799795,K62PH164C2,0
ERS799796,K62PH164C2,0
ERS764450,K62PH164C2,0
ERS764451,K62PH164C2,0
ERS686707,K62PH164C2,0
ERS523588,K62PH164C2,0
ERS715468,K62PH164C2,0
ERS747612,K62PH164C2,0
ERS685293,K62PH164C2,0
ERS799797,K62PH164C2,0
ERS702127,K62PH164C2,1
ERS715399,K62PH164C2,0
ERS701896,K62PH164C2,0
ERS736962,K62PH164C2,0
ERS686708,K62PH164C2,0
ERS715409,K62PH164C2,0
ERS686709,K62PH164C2,0
ERS764452,K62PH164C2,0
ERS799798,K62PH164C2,0
ERS715410,K62PH164C2,0
ERS686710,K62PH164C2,0
ERS686711,K62PH164C2,0
ERS685294,K62PH164C2,0
ERS747611,K62PH164C2,0
ERS744787,K62PH164C2,0
ERS702128,K62PH164C2,0
ERS715469,K62PH164C2,0
ERS715470,K62PH164C2,0
ERS715471,K62PH164C2,0
ERS706556,K62PH164C2,0
ERS718583,K62PH164C2,0
ERS715400,K62PH164C2,0
ERS702129,K62PH164C2,0
ERS523589,K62PH164C2,0
ERS715401,K62PH164C2,0
ERS715472,K62PH164C2,0
ERS702130,K62PH164C2,0
ERS685295,K62PH164C2,0
ERS718584,K62PH164C2,1
ERS702131,K62PH164C2,0
ERS686706,K62PH164C2,1
ERS702132,K62PH164C2,1
ERS702133,K62PH164C2,0
ERS715473,K62PH164C2,1
ERS659577,K62PH164C2,0
ERS659578,K62PH164C2,1
ERS659579,K62PH164C2,0
ERS659580,K62PH164C2,0
ERS659581,K62PH164C2,0
ERS739095,K63PH128,0
sampleK3,K63PH128,0
sampleK4,K63PH128,0
ERS812516,K63PH128,0
ERS739094,K63PH128,0
ERS706552,K63PH128,0
ERS523587,K63PH128,0
ERS747603,K63PH128,0
ERS706553,K63PH128,0
ERS659571,K63PH128,0
ERS706554,K63PH128,0
ERS706555,K63PH128,0
ERS743101,K63PH128,0
ERS799795,K63PH128,0
ERS799796,K63PH128,0
ERS764450,K63PH128,0
ERS764451,K63PH128,0
ERS686707,K63PH128,0
ERS523588,K63PH128,0
ERS715468,K63PH128,0
ERS747612,K63PH128,0
ERS685293,K63PH128,0
ERS799797,K63PH128,0
ERS702127,K63PH128,0
ERS715399,K63PH128,0
ERS701896,K63PH128,0
ERS736962,K63PH128,0
ERS686708,K63PH128,0
ERS715409,K63PH128,0
ERS686709,K63PH128,0
ERS764452,K63PH128,0
ERS799798,K63PH128,0
ERS715410,K63PH128,0
ERS686710,K63PH128,0
ERS686711,K63PH128,0
ERS685294,K63PH128,0
ERS747611,K63PH128,0
ERS744787,K63PH128,0
ERS702128,K63PH128,0
ERS715469,K63PH128,0
ERS715470,K63PH128,0
ERS715471,K63PH128,0
ERS706556,K63PH128,0
ERS718583,K63PH128,0
ERS715400,K63PH128,0
ERS702129,K63PH128,0
ERS523589,K63PH128,0
ERS715401,K63PH128,0
ERS715472,K63PH128,0
ERS702130,K63PH128,0
ERS685295,K63PH128,0
ERS718584,K63PH128,0
ERS702131,K63PH128,1
ERS686706,K63PH128,0
ERS702132,K63PH128,0
ERS702133,K63PH128,0
ERS715473,K63PH128,0
ERS659577,K63PH128,0
ERS659578,K63PH128,0
ERS659579,K63PH128,0
ERS659580,K63PH128,0
ERS659581,K63PH128,0
ERS739095,K65PH164,0
sampleK3,K65PH164,0
sampleK4,K65PH164,0
ERS812516,K65PH164,0
ERS739094,K65PH164,0
ERS706552,K65PH164,1
ERS523587,K65PH164,0
ERS747603,K65PH164,0
ERS706553,K65PH164,0
ERS659571,K65PH164,0
ERS706554,K65PH164,1
ERS706555,K65PH164,0
ERS743101,K65PH164,1
ERS799795,K65PH164,1
ERS799796,K65PH164,1
ERS764450,K65PH164,0
ERS764451,K65PH164,1
ERS686707,K65PH164,1
ERS523588,K65PH164,0
ERS715468,K65PH164,0
ERS747612,K65PH164,0
ERS685293,K65PH164,0
ERS799797,K65PH164,1
ERS702127,K65PH164,1
ERS715399,K65PH164,0
ERS701896,K65PH164,1
ERS736962,K65PH164,1
ERS686708,K65PH164,0
ERS715409,K65PH164,0
ERS686709,K65PH164,1
ERS764452,K65PH164,1
ERS799798,K65PH164,0
ERS715410,K65PH164,0
ERS686710,K65PH164,0
ERS686711,K65PH164,1
ERS685294,K65PH164,0
ERS747611,K65PH164,1
ERS744787,K65PH164,0
ERS702128,K65PH164,0
ERS715469,K65PH164,1
ERS715470,K65PH164,1
ERS715471,K65PH164,1
ERS706556,K65PH164,0
ERS718583,K65PH164,0
ERS715400,K65PH164,1
ERS702129,K65PH164,1
ERS523589,K65PH164,1
ERS715401,K65PH164,0
ERS715472,K65PH164,1
ERS702130,K65PH164,1
ERS685295,K65PH164,0
ERS718584,K65PH164,1
ERS702131,K65PH164,0
ERS686706,K65PH164,1
ERS702132,K65PH164,1
ERS702133,K65PH164,0
ERS715473,K65PH164,0
ERS659577,K65PH164,0
ERS659578,K65PH164,1
ERS659579,K65PH164,1
ERS659580,K65PH164,1
ERS659581,K65PH164,0
ERS739095,K66PH128C1,0
sampleK3,K66PH128C1,0
sampleK4,K66PH128C1,0
ERS812516,K66PH128C1,0
ERS739094,K66PH128C1,0
ERS706552,K66PH128C1,0
ERS523587,K66PH128C1,0
ERS747603,K66PH128C1,0
ERS706553,K66PH128C1,0
ERS659571,K66PH128C1,0
ERS706554,K66PH128C1,0
ERS706555,K66PH128C1,0
ERS743101,K66PH128C1,0
ERS799795,K66PH128C1,0
ERS799796,K66PH128C1,0
ERS764450,K66PH128C1,0
ERS764451,K66PH128C1,0
ERS686707,K66PH128C1,0
ERS523588,K66PH128C1,0
ERS715468,K66PH128C1,0
ERS747612,K66PH128C1,0
ERS685293,K66PH128C1,0
ERS799797,K66PH128C1,0
ERS702127,K66PH128C1,0
ERS715399,K66PH128C1,0
ERS701896,K66PH128C1,0
ERS736962,K66PH128C1,0
ERS686708,K66PH128C1,0
ERS715409,K66PH128C1,0
ERS686709,K66PH128C1,0
ERS764452,K66PH128C1,0
ERS799798,K66PH128C1,0
ERS715410,K66PH128C1,0
ERS686710,K66PH128C1,0
ERS686711,K66PH128C1,0
ERS685294,K66PH128C1,0
ERS747611,K66PH128C1,0
ERS744787,K66PH128C1,0
ERS702128,K66PH128C1,0
ERS715469,K66PH128C1,0
ERS715470,K66PH128C1,0
ERS715471,K66PH128C1,0
ERS706556,K66PH128C1,0
ERS718583,K66PH128C1,0
ERS715400,K66PH128C1,0
ERS702129,K66PH128C1,0
ERS523589,K66PH128C1,0
ERS715401,K66PH128C1,0
ERS715472,K66PH128C1,0
ERS702130,K66PH128C1,0
ERS685295,K66PH128C1,0
ERS718584,K66PH128C1,0
ERS702131,K66PH128C1,0
ERS686706,K66PH128C1,0
ERS702132,K66PH128C1,0
ERS702133,K66PH128C1,1
ERS715473,K66PH128C1,0
ERS659577,K66PH128C1,0
ERS659578,K66PH128C1,0
ERS659579,K66PH128C1,0
ERS659580,K66PH128C1,0
ERS659581,K66PH128C1,0
ERS739095,K69PH164C2,0
sampleK3,K69PH164C2,0
sampleK4,K69PH164C2,0
ERS812516,K69PH164C2,0
ERS739094,K69PH164C2,0
ERS706552,K69PH164C2,0
ERS523587,K69PH164C2,0
ERS747603,K69PH164C2,0
ERS706553,K69PH164C2,0
ERS659571,K69PH164C2,0
ERS706554,K69PH164C2,1
ERS706555,K69PH164C2,0
ERS743101,K69PH164C2,0
ERS799795,K69PH164C2,0
ERS799796,K69PH164C2,0
ERS764450,K69PH164C2,0
ERS764451,K69PH164C2,0
ERS686707,K69PH164C2,0
ERS523588,K69PH164C2,0
ERS715468,K69PH164C2,0
ERS747612,K69PH164C2,0
ERS685293,K69PH164C2,0
ERS799797,K69PH164C2,0
ERS702127,K69PH164C2,1
ERS715399,K69PH164C2,0
ERS701896,K69PH164C2,0
ERS736962,K69PH164C2,0
ERS686708,K69PH164C2,1
ERS715409,K69PH164C2,0
ERS686709,K69PH164C2,0
ERS764452,K69PH164C2,0
ERS799798,K69PH164C2,0
ERS715410,K69PH164C2,0
ERS686710,K69PH164C2,1
ERS686711,K69PH164C2,0
ERS685294,K69PH164C2,0
ERS747611,K69PH164C2,0
ERS744787,K69PH164C2,0
ERS702128,K69PH164C2,0
ERS715469,K69PH164C2,0
ERS715470,K69PH164C2,0
ERS715471,K69PH164C2,0
ERS706556,K69PH164C2,0
ERS718583,K69PH164C2,0
ERS715400,K69PH164C2,1
ERS702129,K69PH164C2,0
ERS523589,K69PH164C2,0
ERS715401,K69PH164C2,0
ERS715472,K69PH164C2,0
ERS702130,K69PH164C2,0
ERS685295,K69PH164C2,0
ERS718584,K69PH164C2,0
ERS702131,K69PH164C2,0
ERS686706,K69PH164C2,0
ERS702132,K69PH164C2,0
ERS702133,K69PH164C2,0
ERS715473,K69PH164C2,0
ERS659577,K69PH164C2,0
ERS659578,K69PH164C2,0
ERS659579,K69PH164C2,0
ERS659580,K69PH164C2,0
ERS659581,K69PH164C2,0
ERS739095,K71PH129C1,0
sampleK3,K71PH129C1,0
sampleK4,K71PH129C1,0
ERS812516,K71PH129C1,0
ERS739094,K71PH129C1,0
ERS706552,K71PH129C1,0
ERS523587,K71PH129C1,0
ERS747603,K71PH129C1,0
ERS706553,K71PH129C1,0
ERS659571,K71PH129C1,0
ERS706554,K71PH129C1,0
ERS706555,K71PH129C1,0
ERS743101,K71PH129C1,0
ERS799795,K71PH129C1,0
ERS799796,K71PH129C1,0
ERS764450,K71PH129C1,0
ERS764451,K71PH129C1,0
ERS686707,K71PH129C1,0
ERS523588,K71PH129C1,0
ERS715468,K71PH129C1,0
ERS747612,K71PH129C1,0
ERS685293,K71PH129C1,0
ERS799797,K71PH129C1,0
ERS702127,K71PH129C1,0
ERS715399,K71PH129C1,0
ERS701896,K71PH129C1,0
ERS736962,K71PH129C1,0
ERS686708,K71PH129C1,0
ERS715409,K71PH129C1,0
ERS686709,K71PH129C1,0
ERS764452,K71PH129C1,0
ERS799798,K71PH129C1,0
ERS715410,K71PH129C1,0
ERS686710,K71PH129C1,0
ERS686711,K71PH129C1,0
ERS685294,K71PH129C1,0
ERS747611,K71PH129C1,0
ERS744787,K71PH129C1,0
ERS702128,K71PH129C1,0
ERS715469,K71PH129C1,0
ERS715470,K71PH129C1,0
ERS715471,K71PH129C1,0
ERS706556,K71PH129C1,0
ERS718583,K71PH129C1,0
ERS715400,K71PH129C1,0
ERS702129,K71PH129C1,0
ERS523589,K71PH129C1,0
ERS715401,K71PH129C1,0
ERS715472,K71PH129C1,0
ERS702130,K71PH129C1,1
ERS685295,K71PH129C1,0
ERS718584,K71PH129C1,0
ERS702131,K71PH129C1,0
ERS686706,K71PH129C1,0
ERS702132,K71PH129C1,0
ERS702133,K71PH129C1,0
ERS715473,K71PH129C1,0
ERS659577,K71PH129C1,0
ERS659578,K71PH129C1,0
ERS659579,K71PH129C1,0
ERS659580,K71PH129C1,0
ERS659581,K71PH129C1,0
ERS739095,K72PH164C2,0
sampleK3,K72PH164C2,0
sampleK4,K72PH164C2,0
ERS812516,K72PH164C2,0
ERS739094,K72PH164C2,0
ERS706552,K72PH164C2,0
ERS523587,K72PH164C2,0
ERS747603,K72PH164C2,0
ERS706553,K72PH164C2,0
ERS659571,K72PH164C2,0
ERS706554,K72PH164C2,0
ERS706555,K72PH164C2,0
ERS743101,K72PH164C2,0
ERS799795,K72PH164C2,0
ERS799796,K72PH164C2,0
ERS764450,K72PH164C2,0
ERS764451,K72PH164C2,0
ERS686707,K72PH164C2,0
ERS523588,K72PH164C2,0
ERS715468,K72PH164C2,0
ERS747612,K72PH164C2,0
ERS685293,K72PH164C2,0
ERS799797,K72PH164C2,0
ERS702127,K72PH164C2,0
ERS715399,K72PH164C2,0
ERS701896,K72PH164C2,0
ERS736962,K72PH164C2,0
ERS686708,K72PH164C2,0
ERS715409,K72PH164C2,0
ERS686709,K72PH164C2,0
ERS764452,K72PH164C2,0
ERS799798,K72PH164C2,0
ERS715410,K72PH164C2,0
ERS686710,K72PH164C2,0
ERS686711,K72PH164C2,0
ERS685294,K72PH164C2,0
ERS747611,K72PH164C2,0
ERS744787,K72PH164C2,0
ERS702128,K72PH164C2,0
ERS715469,K72PH164C2,0
ERS715470,K72PH164C2,0
ERS715471,K72PH164C2,0
ERS706556,K72PH164C2,0
ERS718583,K72PH164C2,0
ERS715400,K72PH164C2,0
ERS702129,K72PH164C2,0
ERS523589,K72PH164C2,0
ERS715401,K72PH164C2,0
ERS715472,K72PH164C2,0
ERS702130,K72PH164C2,0
ERS685295,K72PH164C2,0
ERS718584,K72PH164C2,0
ERS702131,K72PH164C2,0
ERS686706,K72PH164C2,0
ERS702132,K72PH164C2,0
ERS702133,K72PH164C2,0
ERS715473,K72PH164C2,0
ERS659577,K72PH164C2,0
ERS659578,K72PH164C2,0
ERS659579,K72PH164C2,0
ERS659580,K72PH164C2,0
ERS659581,K72PH164C2,0
ERS739095,K74PH129C2,0
sampleK3,K74PH129C2,0
sampleK4,K74PH129C2,0
ERS812516,K74PH129C2,0
ERS739094,K74PH129C2,0
ERS706552,K74PH129C2,0
ERS523587,K74PH129C2,0
ERS747603,K74PH129C2,0
ERS706553,K74PH129C2,0
ERS659571,K74PH129C2,0
ERS706554,K74PH129C2,0
ERS706555,K74PH129C2,0
ERS743101,K74PH129C2,0
ERS799795,K74PH129C2,0
ERS799796,K74PH129C2,0
ERS764450,K74PH129C2,0
ERS764451,K74PH129C2,0
ERS686707,K74PH129C2,0
ERS523588,K74PH129C2,0
ERS715468,K74PH129C2,0
ERS747612,K74PH129C2,0
ERS685293,K74PH129C2,0
ERS799797,K74PH129C2,0
ERS702127,K74PH129C2,0
ERS715399,K74PH129C2,0
ERS701896,K74PH129C2,0
ERS736962,K74PH129C2,0
ERS686708,K74PH129C2,0
ERS715409,K74PH129C2,0
ERS686709,K74PH129C2,0
ERS764452,K74PH129C2,0
ERS799798,K74PH129C2,0
ERS715410,K74PH129C2,0
ERS686710,K74PH129C2,0
ERS686711,K74PH129C2,0
ERS685294,K74PH129C2,0
ERS747611,K74PH129C2,0
ERS744787,K74PH129C2,0
ERS702128,K74PH129C2,0
ERS715469,K74PH129C2,0
ERS715470,K74PH129C2,0
ERS715471,K74PH129C2,0
ERS706556,K74PH129C2,0
ERS718583,K74PH129C2,0
ERS715400,K74PH129C2,0
ERS702129,K74PH129C2,0
ERS523589,K74PH129C2,0
ERS715401,K74PH129C2,0
ERS715472,K74PH129C2,0
ERS702130,K74PH129C2,0
ERS685295,K74PH129C2,0
