strain,phage,interaction
HLF1_54,D7c,0
HLF1_68,D7c,0
102KP-HG,D7c,0
156KP-HG,D7c,0
159KP-HG,D7c,0
191KP-HG,D7c,0
201KP-HG,D7c,0
205KP-HG,D7c,0
218KP-HG,D7c,0
225KP-HG,D7c,0
234KP-HG,D7c,0
242KP-HG,D7c,0
255KP-HG,D7c,0
268KP-HG,D7c,0
48KP-HG,D7c,0
HGV2_297,D7c,0
33KP-HG,D7c,0
HGV2_332,D7c,0
34KP-HG,D7c,0
HGV2_341,D7c,0
HGV2_370,D7c,0
HGV2_371,D7c,0
HGV2_379,D7c,0
HGV2_398,D7c,0
HGV2_400,D7c,0
HGV2_418,D7c,0
HGV2_429,D7c,0
HGV2_430,D7c,0
HGV2_431,D7c,0
52KP-HG,D7c,0
62KP-HG,D7c,0
Moliner_03,D7c,0
Moliner_08,D7c,0
Moliner_02,D7c,0
NTUH,D7c,0
Kpcas111,D7c,0
HGV2C_01,D7c,0
HGV2C_10,D7c,0
HGV2C_11,D7c,0
HGV2C_13,D7c,0
HGV2C_14,D7c,0
HGV2C_16,D7c,0
HGV2C_17,D7c,0
HGV2C_18,D7c,0
HGV2C_02,D7c,0
HGV2C_19,D7c,0
HGV2C_20,D7c,0
HGV2C_23,D7c,0
HGV2C_28,D7c,0
HGV2C_03,D7c,0
HGV2C_33,D7c,0
HGV2C_34,D7c,0
HGV2C_36_contigs,D7c,0
HGV2C_37,D7c,0
HGV2C_39,D7c,0
HGV2C_06,D7c,0
HGV2C_08,D7c,0
CU371,D7c,0
42KP-HG,D7c,0
HGV2C_21,D7c,0
Kpcas091,M5a,0
Kpcas042,M5a,0
Kpcas039,M5a,0
CU276,M5a,0
CU293,M5a,0
CU402,M5a,0
CU406,M5a,0
CU443,M5a,0
CU448,M5a,0
CU451,M5a,0
CU494,M5a,0
CU503,M5a,0
132,M5a,0
779,M5a,0
806,M5a,0
228,M5a,0
245,M5a,0
406,M5a,0
1210,M5a,0
1446,M5a,0
1468,M5a,0
1572,M5a,0
2164,M5a,0
HAV1_14,M5a,0
HAV1_13,M5a,0
HCV1_19,M5a,0
HCV1_21,M5a,0
HCV1_10,M5a,0
HCV1_42,M5a,0
HCV1_24,M5a,0
HCV1_26,M5a,0
HCV1_27,M5a,0
HCV1_35,M5a,0
HCV1_36,M5a,0
HCV1_33,M5a,0
KP_HGE01_045,M5a,0
KP_HGE01_024,M5a,0
KP_HGE01_025,M5a,0
KP_HGE01_042,M5a,0
KP_HGE01_017,M5a,0
KP_HGE01_039,M5a,0
KP_HGE01_044,M5a,0
KP_HGE01_040,M5a,0
KP_HGE01_029,M5a,0
KP_HGE01_014,M5a,0
KP_HGE01_003,M5a,0
KP_HGE01_004,M5a,0
KP_HGE01_005,M5a,0
HGUA4_08,M5a,0
KP_HGUA02_068,M5a,0
HGUA4_09,M5a,0
HGUA4_51,M5a,0
KP_HGUA02_064,M5a,0
KP_HGUA02_073,M5a,0
KP_HGUA03_124,M5a,0
KP_HGUA02_099,M5a,1
KP_HGUA02_066,M5a,0
KP_HGUA02_059,M5a,0
KP_HGUA02_074,M5a,0
KP_HGUA02_054,M5a,0
KP_HGUA02_051,M5a,0
KP_HGUA03_117,M5a,0
KP_HGUA02_055,M5a,0
KP_HGUA02_092,M5a,0
HGUA4_15,M5a,0
KP_HGUA03_108,M5a,0
KP_HGUA03_147,M5a,0
KP_HGUA02_071,M5a,0
KP_HGUA02_089,M5a,0
Kpcas027,M5a,0
Kpcas048,M5a,0
Kpcas083,M5a,0
Kpcas024,M5a,0
HGUC2_04,M5a,0
Kpcas054,M5a,0
HGUC2_09,M5a,0
HLF1_17,M5a,0
HLF1_40,M5a,0
HLF1_54,M5a,0
HLF1_68,M5a,0
102KP-HG,M5a,0
156KP-HG,M5a,0
159KP-HG,M5a,0
191KP-HG,M5a,0
201KP-HG,M5a,0
205KP-HG,M5a,0
218KP-HG,M5a,0
225KP-HG,M5a,0
234KP-HG,M5a,0
242KP-HG,M5a,0
255KP-HG,M5a,0
268KP-HG,M5a,0
48KP-HG,M5a,0
HGV2_297,M5a,0
33KP-HG,M5a,0
HGV2_332,M5a,0
34KP-HG,M5a,0
HGV2_341,M5a,0
HGV2_370,M5a,0
HGV2_371,M5a,0
HGV2_379,M5a,0
HGV2_398,M5a,0
HGV2_400,M5a,0
HGV2_418,M5a,0
HGV2_429,M5a,0
HGV2_430,M5a,1
HGV2_431,M5a,0
52KP-HG,M5a,0
62KP-HG,M5a,0
Moliner_03,M5a,0
Moliner_08,M5a,0
Moliner_02,M5a,0
NTUH,M5a,0
Kpcas111,M5a,0
HGV2C_01,M5a,0
HGV2C_10,M5a,0
HGV2C_11,M5a,0
HGV2C_13,M5a,0
HGV2C_14,M5a,0
HGV2C_16,M5a,0
HGV2C_17,M5a,0
HGV2C_18,M5a,0
HGV2C_02,M5a,0
HGV2C_19,M5a,0
HGV2C_20,M5a,0
HGV2C_23,M5a,0
HGV2C_28,M5a,0
HGV2C_03,M5a,0
HGV2C_33,M5a,0
HGV2C_34,M5a,0
HGV2C_36_contigs,M5a,0
HGV2C_37,M5a,0
HGV2C_39,M5a,0
HGV2C_06,M5a,0
HGV2C_08,M5a,0
CU371,M5a,0
42KP-HG,M5a,0
HGV2C_21,M5a,0
Kpcas091,M5b,0
Kpcas042,M5b,0
Kpcas039,M5b,0
CU276,M5b,0
CU293,M5b,0
CU402,M5b,0
CU406,M5b,0
CU443,M5b,0
CU448,M5b,0
CU451,M5b,0
CU494,M5b,0
CU503,M5b,0
132,M5b,0
779,M5b,0
806,M5b,0
228,M5b,0
245,M5b,0
406,M5b,0
1210,M5b,1
1446,M5b,0
1468,M5b,0
1572,M5b,0
2164,M5b,0
HAV1_14,M5b,0
HAV1_13,M5b,0
HCV1_19,M5b,0
HCV1_21,M5b,0
HCV1_10,M5b,0
HCV1_42,M5b,0
HCV1_24,M5b,0
HCV1_26,M5b,0
HCV1_27,M5b,0
HCV1_35,M5b,0
HCV1_36,M5b,0
HCV1_33,M5b,0
KP_HGE01_045,M5b,0
KP_HGE01_024,M5b,0
KP_HGE01_025,M5b,0
KP_HGE01_042,M5b,0
KP_HGE01_017,M5b,0
KP_HGE01_039,M5b,0
KP_HGE01_044,M5b,0
KP_HGE01_040,M5b,0
KP_HGE01_029,M5b,0
KP_HGE01_014,M5b,0
KP_HGE01_003,M5b,0
KP_HGE01_004,M5b,0
KP_HGE01_005,M5b,0
HGUA4_08,M5b,0
KP_HGUA02_068,M5b,0
HGUA4_09,M5b,0
HGUA4_51,M5b,0
KP_HGUA02_064,M5b,0
KP_HGUA02_073,M5b,0
KP_HGUA03_124,M5b,0
KP_HGUA02_099,M5b,0
KP_HGUA02_066,M5b,0
KP_HGUA02_059,M5b,0
KP_HGUA02_074,M5b,0
KP_HGUA02_054,M5b,0
KP_HGUA02_051,M5b,0
KP_HGUA03_117,M5b,0
KP_HGUA02_055,M5b,0
KP_HGUA02_092,M5b,0
HGUA4_15,M5b,0
KP_HGUA03_108,M5b,0
KP_HGUA03_147,M5b,0
KP_HGUA02_071,M5b,0
KP_HGUA02_089,M5b,0
Kpcas027,M5b,0
Kpcas048,M5b,0
Kpcas083,M5b,0
Kpcas024,M5b,0
HGUC2_04,M5b,0
Kpcas054,M5b,0
HGUC2_09,M5b,0
HLF1_17,M5b,0
HLF1_40,M5b,0
HLF1_54,M5b,0
HLF1_68,M5b,0
102KP-HG,M5b,0
156KP-HG,M5b,0
159KP-HG,M5b,0
191KP-HG,M5b,0
201KP-HG,M5b,0
205KP-HG,M5b,0
218KP-HG,M5b,0
225KP-HG,M5b,0
234KP-HG,M5b,0
242KP-HG,M5b,0
255KP-HG,M5b,1
268KP-HG,M5b,0
48KP-HG,M5b,0
HGV2_297,M5b,0
33KP-HG,M5b,0
HGV2_332,M5b,0
34KP-HG,M5b,0
HGV2_341,M5b,0
HGV2_370,M5b,0
HGV2_371,M5b,0
HGV2_379,M5b,0
HGV2_398,M5b,0
HGV2_400,M5b,0
HGV2_418,M5b,0
HGV2_429,M5b,0
HGV2_430,M5b,0
HGV2_431,M5b,0
52KP-HG,M5b,0
62KP-HG,M5b,0
Moliner_03,M5b,0
Moliner_08,M5b,0
Moliner_02,M5b,0
NTUH,M5b,0
Kpcas111,M5b,0
HGV2C_01,M5b,0
HGV2C_10,M5b,0
HGV2C_11,M5b,0
HGV2C_13,M5b,0
HGV2C_14,M5b,0
HGV2C_16,M5b,0
HGV2C_17,M5b,0
HGV2C_18,M5b,0
HGV2C_02,M5b,0
HGV2C_19,M5b,0
HGV2C_20,M5b,0
HGV2C_23,M5b,0
HGV2C_28,M5b,0
HGV2C_03,M5b,0
HGV2C_33,M5b,0
HGV2C_34,M5b,0
HGV2C_36_contigs,M5b,0
HGV2C_37,M5b,0
HGV2C_39,M5b,0
HGV2C_06,M5b,0
HGV2C_08,M5b,0
CU371,M5b,0
42KP-HG,M5b,0
HGV2C_21,M5b,0
Kpcas091,M12a,0
Kpcas042,M12a,0
Kpcas039,M12a,0
CU276,M12a,0
CU293,M12a,0
CU402,M12a,0
CU406,M12a,0
CU443,M12a,0
CU448,M12a,0
CU451,M12a,0
CU494,M12a,0
CU503,M12a,0
132,M12a,0
779,M12a,0
806,M12a,0
228,M12a,0
245,M12a,0
406,M12a,0
1210,M12a,0
1446,M12a,0
1468,M12a,0
1572,M12a,0
2164,M12a,0
HAV1_14,M12a,0
HAV1_13,M12a,0
HCV1_19,M12a,0
HCV1_21,M12a,0
HCV1_10,M12a,0
HCV1_42,M12a,0
HCV1_24,M12a,0
HCV1_26,M12a,0
HCV1_27,M12a,0
HCV1_35,M12a,0
HCV1_36,M12a,0
HCV1_33,M12a,0
KP_HGE01_045,M12a,0
KP_HGE01_024,M12a,0
KP_HGE01_025,M12a,0
KP_HGE01_042,M12a,0
KP_HGE01_017,M12a,0
KP_HGE01_039,M12a,0
KP_HGE01_044,M12a,0
KP_HGE01_040,M12a,0
KP_HGE01_029,M12a,0
KP_HGE01_014,M12a,0
KP_HGE01_003,M12a,0
KP_HGE01_004,M12a,0
KP_HGE01_005,M12a,0
HGUA4_08,M12a,0
KP_HGUA02_068,M12a,0
HGUA4_09,M12a,0
HGUA4_51,M12a,0
KP_HGUA02_064,M12a,0
KP_HGUA02_073,M12a,0
KP_HGUA03_124,M12a,0
KP_HGUA02_099,M12a,0
KP_HGUA02_066,M12a,0
KP_HGUA02_059,M12a,0
KP_HGUA02_074,M12a,0
KP_HGUA02_054,M12a,0
KP_HGUA02_051,M12a,0
KP_HGUA03_117,M12a,0
KP_HGUA02_055,M12a,0
KP_HGUA02_092,M12a,0
HGUA4_15,M12a,0
KP_HGUA03_108,M12a,0
KP_HGUA03_147,M12a,0
KP_HGUA02_071,M12a,0
KP_HGUA02_089,M12a,0
Kpcas027,M12a,0
Kpcas048,M12a,0
Kpcas083,M12a,0
Kpcas024,M12a,0
HGUC2_04,M12a,0
Kpcas054,M12a,0
HGUC2_09,M12a,0
HLF1_17,M12a,0
HLF1_40,M12a,0
HLF1_54,M12a,0
HLF1_68,M12a,0
102KP-HG,M12a,0
156KP-HG,M12a,0
159KP-HG,M12a,0
191KP-HG,M12a,0
201KP-HG,M12a,0
205KP-HG,M12a,0
218KP-HG,M12a,0
225KP-HG,M12a,0
234KP-HG,M12a,0
242KP-HG,M12a,0
255KP-HG,M12a,0
268KP-HG,M12a,0
48KP-HG,M12a,0
HGV2_297,M12a,0
33KP-HG,M12a,0
HGV2_332,M12a,0
34KP-HG,M12a,0
HGV2_341,M12a,0
HGV2_370,M12a,0
HGV2_371,M12a,0
HGV2_379,M12a,0
HGV2_398,M12a,0
HGV2_400,M12a,0
HGV2_418,M12a,0
HGV2_429,M12a,0
HGV2_430,M12a,0
HGV2_431,M12a,0
52KP-HG,M12a,0
62KP-HG,M12a,0
Moliner_03,M12a,0
Moliner_08,M12a,0
Moliner_02,M12a,0
NTUH,M12a,0
Kpcas111,M12a,0
HGV2C_01,M12a,0
HGV2C_10,M12a,0
HGV2C_11,M12a,0
HGV2C_13,M12a,0
HGV2C_14,M12a,0
HGV2C_16,M12a,0
HGV2C_17,M12a,0
HGV2C_18,M12a,0
HGV2C_02,M12a,0
HGV2C_19,M12a,0
HGV2C_20,M12a,0
HGV2C_23,M12a,0
HGV2C_28,M12a,1
HGV2C_03,M12a,0
HGV2C_33,M12a,0
HGV2C_34,M12a,0
HGV2C_36_contigs,M12a,0
HGV2C_37,M12a,0
HGV2C_39,M12a,0
HGV2C_06,M12a,0
HGV2C_08,M12a,0
CU371,M12a,0
42KP-HG,M12a,0
HGV2C_21,M12a,0
Kpcas091,P4a,0
Kpcas042,P4a,0
Kpcas039,P4a,0
CU276,P4a,0
CU293,P4a,0
CU402,P4a,0
CU406,P4a,0
CU443,P4a,0
CU448,P4a,0
CU451,P4a,0
CU494,P4a,0
CU503,P4a,0
132,P4a,0
779,P4a,0
806,P4a,0
228,P4a,0
245,P4a,0
406,P4a,0
1210,P4a,0
1446,P4a,0
1468,P4a,0
1572,P4a,0
2164,P4a,0
HAV1_14,P4a,0
HAV1_13,P4a,0
HCV1_19,P4a,0
HCV1_21,P4a,0
HCV1_10,P4a,0
HCV1_42,P4a,0
HCV1_24,P4a,0
HCV1_26,P4a,0
HCV1_27,P4a,0
HCV1_35,P4a,0
HCV1_36,P4a,0
HCV1_33,P4a,0
KP_HGE01_045,P4a,0
KP_HGE01_024,P4a,0
KP_HGE01_025,P4a,0
KP_HGE01_042,P4a,0
KP_HGE01_017,P4a,0
KP_HGE01_039,P4a,0
KP_HGE01_044,P4a,0
KP_HGE01_040,P4a,0
KP_HGE01_029,P4a,1
KP_HGE01_014,P4a,0
KP_HGE01_003,P4a,0
KP_HGE01_004,P4a,1
KP_HGE01_005,P4a,0
HGUA4_08,P4a,0
KP_HGUA02_068,P4a,0
HGUA4_09,P4a,0
HGUA4_51,P4a,0
KP_HGUA02_064,P4a,0
KP_HGUA02_073,P4a,0
KP_HGUA03_124,P4a,0
KP_HGUA02_099,P4a,0
KP_HGUA02_066,P4a,0
KP_HGUA02_059,P4a,0
KP_HGUA02_074,P4a,0
KP_HGUA02_054,P4a,0
KP_HGUA02_051,P4a,0
KP_HGUA03_117,P4a,0
KP_HGUA02_055,P4a,0
KP_HGUA02_092,P4a,0
HGUA4_15,P4a,0
KP_HGUA03_108,P4a,0
KP_HGUA03_147,P4a,0
KP_HGUA02_071,P4a,0
KP_HGUA02_089,P4a,0
Kpcas027,P4a,0
Kpcas048,P4a,0
Kpcas083,P4a,0
Kpcas024,P4a,0
HGUC2_04,P4a,0
Kpcas054,P4a,0
HGUC2_09,P4a,0
HLF1_17,P4a,0
HLF1_40,P4a,0
HLF1_54,P4a,0
HLF1_68,P4a,0
102KP-HG,P4a,0
156KP-HG,P4a,0
159KP-HG,P4a,0
191KP-HG,P4a,0
201KP-HG,P4a,0
205KP-HG,P4a,0
218KP-HG,P4a,0
225KP-HG,P4a,0
234KP-HG,P4a,0
242KP-HG,P4a,0
255KP-HG,P4a,0
268KP-HG,P4a,0
48KP-HG,P4a,0
HGV2_297,P4a,0
33KP-HG,P4a,0
HGV2_332,P4a,0
34KP-HG,P4a,0
HGV2_341,P4a,0
HGV2_370,P4a,0
HGV2_371,P4a,0
HGV2_379,P4a,0
HGV2_398,P4a,0
HGV2_400,P4a,0
HGV2_418,P4a,0
HGV2_429,P4a,0
HGV2_430,P4a,0
HGV2_431,P4a,0
52KP-HG,P4a,0
62KP-HG,P4a,0
Moliner_03,P4a,0
Moliner_08,P4a,0
Moliner_02,P4a,0
NTUH,P4a,0
Kpcas111,P4a,0
HGV2C_01,P4a,0
HGV2C_10,P4a,0
HGV2C_11,P4a,1
HGV2C_13,P4a,1
HGV2C_14,P4a,0
HGV2C_16,P4a,0
HGV2C_17,P4a,0
HGV2C_18,P4a,0
HGV2C_02,P4a,0
HGV2C_19,P4a,0
HGV2C_20,P4a,0
HGV2C_23,P4a,0
HGV2C_28,P4a,0
HGV2C_03,P4a,0
HGV2C_33,P4a,0
HGV2C_34,P4a,0
HGV2C_36_contigs,P4a,0
HGV2C_37,P4a,0
HGV2C_39,P4a,0
HGV2C_06,P4a,0
HGV2C_08,P4a,0
CU371,P4a,0
42KP-HG,P4a,0
HGV2C_21,P4a,0
Kpcas091,P4b,0
Kpcas042,P4b,0
Kpcas039,P4b,0
CU276,P4b,0
CU293,P4b,0
CU402,P4b,0
CU406,P4b,0
CU443,P4b,0
CU448,P4b,0
CU451,P4b,0
CU494,P4b,0
CU503,P4b,0
132,P4b,0
779,P4b,0
806,P4b,0
228,P4b,0
245,P4b,0
406,P4b,0
1210,P4b,0
1446,P4b,0
1468,P4b,0
1572,P4b,0
2164,P4b,0
HAV1_14,P4b,0
HAV1_13,P4b,0
HCV1_19,P4b,0
HCV1_21,P4b,0
HCV1_10,P4b,0
HCV1_42,P4b,0
HCV1_24,P4b,0
HCV1_26,P4b,0
HCV1_27,P4b,0
HCV1_35,P4b,0
HCV1_36,P4b,0
HCV1_33,P4b,0
KP_HGE01_045,P4b,0
KP_HGE01_024,P4b,0
KP_HGE01_025,P4b,0
KP_HGE01_042,P4b,0
KP_HGE01_017,P4b,0
KP_HGE01_039,P4b,0
KP_HGE01_044,P4b,0
KP_HGE01_040,P4b,0
KP_HGE01_029,P4b,1
KP_HGE01_014,P4b,0
KP_HGE01_003,P4b,0
KP_HGE01_004,P4b,1
KP_HGE01_005,P4b,0
HGUA4_08,P4b,0
KP_HGUA02_068,P4b,0
HGUA4_09,P4b,0
HGUA4_51,P4b,0
KP_HGUA02_064,P4b,0
KP_HGUA02_073,P4b,0
KP_HGUA03_124,P4b,0
KP_HGUA02_099,P4b,0
KP_HGUA02_066,P4b,0
KP_HGUA02_059,P4b,0
KP_HGUA02_074,P4b,0
KP_HGUA02_054,P4b,0
KP_HGUA02_051,P4b,0
KP_HGUA03_117,P4b,0
KP_HGUA02_055,P4b,0
KP_HGUA02_092,P4b,0
HGUA4_15,P4b,0
KP_HGUA03_108,P4b,0
KP_HGUA03_147,P4b,0
KP_HGUA02_071,P4b,0
KP_HGUA02_089,P4b,0
Kpcas027,P4b,0
Kpcas048,P4b,0
Kpcas083,P4b,0
Kpcas024,P4b,0
HGUC2_04,P4b,0
Kpcas054,P4b,0
HGUC2_09,P4b,0
HLF1_17,P4b,0
HLF1_40,P4b,0
HLF1_54,P4b,0
HLF1_68,P4b,0
102KP-HG,P4b,0
156KP-HG,P4b,0
159KP-HG,P4b,0
191KP-HG,P4b,0
201KP-HG,P4b,0
205KP-HG,P4b,0
218KP-HG,P4b,0
225KP-HG,P4b,0
234KP-HG,P4b,0
242KP-HG,P4b,0
255KP-HG,P4b,0
268KP-HG,P4b,0
48KP-HG,P4b,0
HGV2_297,P4b,0
33KP-HG,P4b,0
HGV2_332,P4b,0
34KP-HG,P4b,0
HGV2_341,P4b,0
HGV2_370,P4b,0
HGV2_371,P4b,0
HGV2_379,P4b,0
HGV2_398,P4b,0
HGV2_400,P4b,0
HGV2_418,P4b,0
HGV2_429,P4b,0
HGV2_430,P4b,0
HGV2_431,P4b,0
52KP-HG,P4b,0
62KP-HG,P4b,0
Moliner_03,P4b,0
Moliner_08,P4b,0
Moliner_02,P4b,0
NTUH,P4b,0
Kpcas111,P4b,0
HGV2C_01,P4b,0
HGV2C_10,P4b,0
HGV2C_11,P4b,1
HGV2C_13,P4b,1
HGV2C_14,P4b,0
HGV2C_16,P4b,0
HGV2C_17,P4b,0
HGV2C_18,P4b,0
HGV2C_02,P4b,0
HGV2C_19,P4b,0
HGV2C_20,P4b,0
HGV2C_23,P4b,0
HGV2C_28,P4b,0
HGV2C_03,P4b,0
HGV2C_33,P4b,0
HGV2C_34,P4b,0
HGV2C_36_contigs,P4b,0
HGV2C_37,P4b,0
HGV2C_39,P4b,0
HGV2C_06,P4b,0
HGV2C_08,P4b,0
CU371,P4b,0
42KP-HG,P4b,0
HGV2C_21,P4b,0
Kpcas091,S6a,0
Kpcas042,S6a,1
Kpcas039,S6a,0
CU276,S6a,0
CU293,S6a,0
CU402,S6a,0
CU406,S6a,0
CU443,S6a,0
CU448,S6a,0
CU451,S6a,0
CU494,S6a,0
CU503,S6a,0
132,S6a,0
779,S6a,0
806,S6a,0
228,S6a,0
245,S6a,0
406,S6a,0
1210,S6a,0
1446,S6a,0
1468,S6a,0
1572,S6a,0
2164,S6a,0
HAV1_14,S6a,1
HAV1_13,S6a,0
HCV1_19,S6a,0
HCV1_21,S6a,0
HCV1_10,S6a,0
HCV1_42,S6a,0
HCV1_24,S6a,0
HCV1_26,S6a,0
HCV1_27,S6a,0
HCV1_35,S6a,0
HCV1_36,S6a,0
HCV1_33,S6a,0
KP_HGE01_045,S6a,0
KP_HGE01_024,S6a,0
KP_HGE01_025,S6a,0
KP_HGE01_042,S6a,0
KP_HGE01_017,S6a,0
KP_HGE01_039,S6a,0
KP_HGE01_044,S6a,0
KP_HGE01_040,S6a,0
KP_HGE01_029,S6a,0
KP_HGE01_014,S6a,0
KP_HGE01_003,S6a,0
KP_HGE01_004,S6a,0
KP_HGE01_005,S6a,0
HGUA4_08,S6a,0
KP_HGUA02_068,S6a,0
HGUA4_09,S6a,0
HGUA4_51,S6a,0
KP_HGUA02_064,S6a,0
KP_HGUA02_073,S6a,0
KP_HGUA03_124,S6a,0
KP_HGUA02_099,S6a,0
KP_HGUA02_066,S6a,0
KP_HGUA02_059,S6a,0
KP_HGUA02_074,S6a,0
KP_HGUA02_054,S6a,0
KP_HGUA02_051,S6a,0
KP_HGUA03_117,S6a,0
KP_HGUA02_055,S6a,0
KP_HGUA02_092,S6a,0
HGUA4_15,S6a,0
KP_HGUA03_108,S6a,0
KP_HGUA03_147,S6a,0
KP_HGUA02_071,S6a,0
KP_HGUA02_089,S6a,0
Kpcas027,S6a,0
Kpcas048,S6a,0
Kpcas083,S6a,0
Kpcas024,S6a,0
HGUC2_04,S6a,0
Kpcas054,S6a,0
HGUC2_09,S6a,0
HLF1_17,S6a,0
HLF1_40,S6a,0
HLF1_54,S6a,0
HLF1_68,S6a,0
102KP-HG,S6a,1
156KP-HG,S6a,0
159KP-HG,S6a,0
191KP-HG,S6a,0
201KP-HG,S6a,0
205KP-HG,S6a,0
218KP-HG,S6a,1
225KP-HG,S6a,0
234KP-HG,S6a,0
242KP-HG,S6a,0
255KP-HG,S6a,0
268KP-HG,S6a,0
48KP-HG,S6a,0
HGV2_297,S6a,0
33KP-HG,S6a,0
HGV2_332,S6a,0
34KP-HG,S6a,0
HGV2_341,S6a,0
HGV2_370,S6a,0
HGV2_371,S6a,0
HGV2_379,S6a,0
HGV2_398,S6a,0
HGV2_400,S6a,0
HGV2_418,S6a,0
HGV2_429,S6a,0
HGV2_430,S6a,0
HGV2_431,S6a,0
52KP-HG,S6a,0
62KP-HG,S6a,0
Moliner_03,S6a,0
Moliner_08,S6a,0
Moliner_02,S6a,0
NTUH,S6a,0
Kpcas111,S6a,0
HGV2C_01,S6a,0
HGV2C_10,S6a,0
HGV2C_11,S6a,0
HGV2C_13,S6a,0
HGV2C_14,S6a,0
HGV2C_16,S6a,0
HGV2C_17,S6a,0
HGV2C_18,S6a,0
HGV2C_02,S6a,0
HGV2C_19,S6a,0
HGV2C_20,S6a,0
HGV2C_23,S6a,0
HGV2C_28,S6a,0
HGV2C_03,S6a,0
HGV2C_33,S6a,0
HGV2C_34,S6a,0
HGV2C_36_contigs,S6a,0
HGV2C_37,S6a,0
HGV2C_39,S6a,0
HGV2C_06,S6a,0
HGV2C_08,S6a,0
CU371,S6a,0
42KP-HG,S6a,0
HGV2C_21,S6a,0
Kpcas091,S8a,0
Kpcas042,S8a,0
Kpcas039,S8a,0
CU276,S8a,0
CU293,S8a,0
CU402,S8a,0
CU406,S8a,0
CU443,S8a,0
CU448,S8a,0
CU451,S8a,0
CU494,S8a,0
CU503,S8a,0
132,S8a,0
779,S8a,0
806,S8a,0
228,S8a,0
245,S8a,0
406,S8a,0
1210,S8a,0
1446,S8a,0
1468,S8a,0
1572,S8a,0
2164,S8a,0
HAV1_14,S8a,0
HAV1_13,S8a,1
HCV1_19,S8a,1
HCV1_21,S8a,0
HCV1_10,S8a,0
HCV1_42,S8a,0
HCV1_24,S8a,0
HCV1_26,S8a,0
HCV1_27,S8a,0
HCV1_35,S8a,0
HCV1_36,S8a,0
HCV1_33,S8a,0
KP_HGE01_045,S8a,0
KP_HGE01_024,S8a,0
KP_HGE01_025,S8a,0
KP_HGE01_042,S8a,0
KP_HGE01_017,S8a,0
KP_HGE01_039,S8a,0
KP_HGE01_044,S8a,0
KP_HGE01_040,S8a,0
KP_HGE01_029,S8a,0
KP_HGE01_014,S8a,0
KP_HGE01_003,S8a,0
KP_HGE01_004,S8a,0
KP_HGE01_005,S8a,0
HGUA4_08,S8a,0
KP_HGUA02_068,S8a,0
HGUA4_09,S8a,0
HGUA4_51,S8a,0
KP_HGUA02_064,S8a,1
KP_HGUA02_073,S8a,0
KP_HGUA03_124,S8a,0
KP_HGUA02_099,S8a,0
KP_HGUA02_066,S8a,0
KP_HGUA02_059,S8a,0
KP_HGUA02_074,S8a,0
KP_HGUA02_054,S8a,0
KP_HGUA02_051,S8a,0
KP_HGUA03_117,S8a,0
KP_HGUA02_055,S8a,0
KP_HGUA02_092,S8a,1
HGUA4_15,S8a,0
KP_HGUA03_108,S8a,0
KP_HGUA03_147,S8a,0
KP_HGUA02_071,S8a,0
KP_HGUA02_089,S8a,0
Kpcas027,S8a,0
Kpcas048,S8a,0
Kpcas083,S8a,0
Kpcas024,S8a,0
HGUC2_04,S8a,0
Kpcas054,S8a,0
HGUC2_09,S8a,0
HLF1_17,S8a,0
HLF1_40,S8a,0
HLF1_54,S8a,0
HLF1_68,S8a,0
102KP-HG,S8a,1
156KP-HG,S8a,1
159KP-HG,S8a,0
191KP-HG,S8a,0
201KP-HG,S8a,0
205KP-HG,S8a,0
218KP-HG,S8a,0
225KP-HG,S8a,0
234KP-HG,S8a,0
242KP-HG,S8a,0
255KP-HG,S8a,0
268KP-HG,S8a,0
48KP-HG,S8a,0
HGV2_297,S8a,0
33KP-HG,S8a,0
HGV2_332,S8a,0
34KP-HG,S8a,0
HGV2_341,S8a,0
HGV2_370,S8a,0
HGV2_371,S8a,0
HGV2_379,S8a,0
HGV2_398,S8a,0
HGV2_400,S8a,0
HGV2_418,S8a,0
HGV2_429,S8a,0
HGV2_430,S8a,0
HGV2_431,S8a,0
52KP-HG,S8a,0
62KP-HG,S8a,0
Moliner_03,S8a,0
Moliner_08,S8a,0
Moliner_02,S8a,0
NTUH,S8a,0
Kpcas111,S8a,0
HGV2C_01,S8a,0
HGV2C_10,S8a,0
HGV2C_11,S8a,0
HGV2C_13,S8a,0
HGV2C_14,S8a,0
HGV2C_16,S8a,0
HGV2C_17,S8a,0
HGV2C_18,S8a,1
HGV2C_02,S8a,0
HGV2C_19,S8a,0
HGV2C_20,S8a,0
HGV2C_23,S8a,0
HGV2C_28,S8a,0
HGV2C_03,S8a,0
HGV2C_33,S8a,0
HGV2C_34,S8a,0
HGV2C_36_contigs,S8a,0
HGV2C_37,S8a,0
HGV2C_39,S8a,0
HGV2C_06,S8a,0
HGV2C_08,S8a,0
CU371,S8a,0
42KP-HG,S8a,0
HGV2C_21,S8a,0
Kpcas091,S8b,0
Kpcas042,S8b,1
Kpcas039,S8b,0
CU276,S8b,0
CU293,S8b,1
CU402,S8b,0
CU406,S8b,0
CU443,S8b,0
CU448,S8b,0
CU451,S8b,0
CU494,S8b,0
CU503,S8b,0
132,S8b,1
779,S8b,0
806,S8b,0
228,S8b,0
245,S8b,0
406,S8b,0
1210,S8b,0
1446,S8b,0
1468,S8b,0
1572,S8b,0
2164,S8b,0
